user_id,registration_date,country,source,device
17456,2025-06-01,BR,organic,mobile
17457,2025-08-04,IT,organic,mobile
17458,2025-09-17,IN,affiliate,mobile
17459,2025-08-26,KZ,affiliate,mobile
17460,2025-11-24,KZ,ads,desktop
17461,2025-07-12,PL,organic,mobile
17462,2025-11-12,BR,affiliate,mobile
17463,2025-05-18,TR,ads,mobile
17464,2025-11-14,BR,affiliate,mobile
17465,2025-09-05,DE,ads,mobile
17466,2025-09-24,IN,affiliate,mobile
17467,2025-11-21,DE,ads,mobile
17468,2025-10-29,KZ,ads,mobile
17469,2025-07-21,PL,affiliate,desktop
17470,2025-11-16,IN,organic,desktop
17471,2025-05-16,PL,ads,desktop
17472,2025-11-07,BR,organic,mobile
17473,2025-09-04,GB,ads,mobile
17474,2025-09-06,BR,organic,desktop
17475,2025-10-10,BR,organic,mobile
17476,2025-08-28,ES,organic,mobile
17477,2025-08-02,IT,ads,mobile
17478,2025-09-06,DE,organic,mobile
17479,2025-09-21,KZ,ads,mobile
17480,2025-09-10,UA,ads,mobile
17481,2025-10-23,PL,organic,mobile
17482,2025-11-24,UA,ads,mobile
17483,2025-11-20,IN,ads,mobile
17484,2025-09-10,GB,ads,mobile
17485,2025-05-30,GB,ads,mobile
17486,2025-11-25,PL,ads,mobile
17487,2025-09-25,UA,ads,mobile
17488,2025-11-12,IT,organic,desktop
17489,2025-09-21,TR,ads,mobile
17490,2025-07-31,IT,ads,mobile
17491,2025-08-04,UA,ads,mobile
17492,2025-08-08,UA,ads,desktop
17493,2025-07-22,KZ,organic,mobile
17494,2025-11-24,GB,affiliate,mobile
17495,2025-10-02,DE,organic,mobile
17496,2025-11-11,KZ,organic,mobile
17497,2025-06-01,GB,affiliate,mobile
17498,2025-07-20,UA,ads,mobile
17499,2025-11-23,KZ,affiliate,mobile
17500,2025-11-13,ES,organic,mobile
17501,2025-10-13,UA,organic,mobile
17502,2025-05-16,TR,ads,desktop
17503,2025-11-23,PL,ads,desktop
17504,2025-09-19,IT,ads,desktop
17505,2025-11-01,IN,ads,mobile
17506,2025-08-30,IT,organic,mobile
17507,2025-08-30,GB,ads,desktop
17508,2025-11-13,IN,ads,desktop
17509,2025-07-19,PL,organic,desktop
17510,2025-11-24,TR,organic,desktop
17511,2025-07-09,PL,organic,desktop
17512,2025-11-16,BR,ads,mobile
17513,2025-09-14,IT,affiliate,desktop
17514,2025-10-31,UA,ads,mobile
17515,2025-09-09,UA,organic,mobile
17516,2025-11-11,DE,affiliate,mobile
17517,2025-09-19,BR,ads,mobile
17518,2025-11-25,ES,ads,mobile
17519,2025-10-27,BR,affiliate,mobile
17520,2025-07-06,IN,organic,mobile
17521,2025-10-12,UA,organic,mobile
17522,2025-10-04,UA,ads,mobile
17523,2025-09-06,DE,affiliate,desktop
17524,2025-10-17,PL,organic,mobile
17525,2025-06-21,GB,ads,mobile
17526,2025-10-23,IN,affiliate,mobile
17527,2025-05-24,PL,organic,mobile
17528,2025-06-18,TR,organic,mobile
17529,2025-10-19,BR,ads,mobile
17530,2025-10-29,ES,ads,desktop
17531,2025-08-22,PL,organic,mobile
17532,2025-07-29,PL,ads,mobile
17533,2025-11-18,DE,organic,mobile
17534,2025-11-13,DE,affiliate,desktop
17535,2025-11-21,PL,organic,mobile
17536,2025-07-28,ES,ads,mobile
17537,2025-08-11,IT,ads,mobile
17538,2025-11-18,BR,organic,mobile
17539,2025-09-26,IN,organic,mobile
17540,2025-07-26,TR,affiliate,mobile
17541,2025-05-22,BR,organic,desktop
17542,2025-11-19,GB,organic,mobile
17543,2025-11-06,ES,ads,mobile
17544,2025-10-31,UA,organic,desktop
17545,2025-09-05,GB,ads,mobile
17546,2025-11-22,PL,organic,mobile
17547,2025-11-18,PL,ads,desktop
17548,2025-07-21,DE,ads,mobile
17549,2025-09-25,TR,affiliate,mobile
17550,2025-11-20,DE,organic,mobile
17551,2025-10-25,ES,ads,desktop
17552,2025-11-22,TR,organic,mobile
17553,2025-10-29,KZ,ads,mobile
17554,2025-10-23,GB,ads,mobile
17555,2025-11-23,IN,ads,mobile
17556,2025-11-25,IN,ads,mobile
17557,2025-06-16,UA,organic,mobile
17558,2025-06-14,UA,organic,desktop
17559,2025-11-25,UA,affiliate,desktop
17560,2025-09-01,GB,organic,mobile
17561,2025-11-24,UA,ads,mobile
17562,2025-07-11,PL,ads,mobile
17563,2025-06-17,TR,organic,mobile
17564,2025-09-07,DE,ads,desktop
17565,2025-09-08,BR,ads,mobile
17566,2025-10-28,TR,organic,mobile
17567,2025-11-12,DE,ads,desktop
17568,2025-10-04,ES,organic,desktop
17569,2025-11-22,KZ,ads,mobile
17570,2025-08-23,TR,organic,mobile
17571,2025-10-10,IN,organic,mobile
17572,2025-11-19,BR,ads,mobile
17573,2025-09-14,PL,ads,mobile
17574,2025-07-16,TR,ads,mobile
17575,2025-09-14,ES,organic,mobile
17576,2025-09-28,ES,affiliate,mobile
17577,2025-06-28,PL,organic,desktop
17578,2025-11-25,DE,organic,mobile
17579,2025-09-07,DE,organic,mobile
17580,2025-10-21,ES,organic,mobile
17581,2025-11-18,IT,organic,mobile
17582,2025-05-09,KZ,organic,mobile
17583,2025-10-22,IN,organic,desktop
17584,2025-11-02,PL,organic,mobile
17585,2025-11-20,BR,organic,mobile
17586,2025-05-01,PL,ads,mobile
17587,2025-06-25,PL,ads,mobile
17588,2025-11-24,UA,organic,mobile
17589,2025-09-20,GB,organic,mobile
17590,2025-11-21,PL,ads,desktop
17591,2025-08-10,UA,ads,mobile
17592,2025-10-08,BR,affiliate,mobile
17593,2025-11-23,UA,affiliate,mobile
17594,2025-09-22,PL,ads,desktop
17595,2025-06-05,TR,organic,desktop
17596,2025-11-01,PL,ads,desktop
17597,2025-11-25,UA,ads,desktop
17598,2025-05-23,ES,affiliate,mobile
17599,2025-11-21,BR,ads,mobile
17600,2025-10-09,IN,organic,desktop
17601,2025-09-24,PL,organic,mobile
17602,2025-11-14,IN,ads,desktop
17603,2025-11-19,PL,affiliate,mobile
17604,2025-11-23,ES,ads,desktop
17605,2025-11-24,IN,organic,mobile
17606,2025-10-03,IN,organic,mobile
17607,2025-06-30,DE,ads,mobile
17608,2025-11-22,KZ,organic,mobile
17609,2025-08-15,PL,ads,mobile
17610,2025-10-21,UA,ads,mobile
17611,2025-11-25,PL,organic,mobile
17612,2025-09-26,PL,ads,mobile
17613,2025-11-12,DE,ads,desktop
17614,2025-09-10,IN,ads,mobile
17615,2025-10-31,DE,organic,desktop
17616,2025-08-25,ES,organic,desktop
17617,2025-06-02,TR,ads,desktop
17618,2025-11-13,KZ,ads,mobile
17619,2025-05-25,KZ,organic,desktop
17620,2025-11-17,KZ,organic,desktop
17621,2025-11-24,DE,ads,desktop
17622,2025-11-18,KZ,organic,mobile
17623,2025-07-10,PL,ads,desktop
17624,2025-08-22,KZ,organic,desktop
17625,2025-05-13,UA,organic,desktop
17626,2025-08-12,PL,organic,mobile
17627,2025-10-21,BR,ads,mobile
17628,2025-06-12,GB,ads,mobile
17629,2025-05-18,DE,ads,desktop
17630,2025-07-18,KZ,organic,mobile
17631,2025-09-22,ES,ads,desktop
17632,2025-07-06,ES,organic,mobile
17633,2025-11-19,DE,affiliate,mobile
17634,2025-06-09,DE,ads,mobile
17635,2025-05-01,DE,ads,mobile
17636,2025-08-25,BR,organic,desktop
17637,2025-11-17,GB,ads,mobile
17638,2025-11-21,DE,organic,desktop
17639,2025-05-17,BR,organic,mobile
17640,2025-06-20,IN,organic,mobile
17641,2025-07-31,PL,ads,desktop
17642,2025-05-21,PL,organic,mobile
17643,2025-10-04,PL,organic,mobile
17644,2025-06-14,KZ,ads,mobile
17645,2025-11-20,DE,ads,desktop
17646,2025-11-19,UA,affiliate,mobile
17647,2025-10-02,IT,ads,desktop
17648,2025-11-02,UA,ads,mobile
17649,2025-10-17,UA,affiliate,mobile
17650,2025-07-15,IN,ads,mobile
17651,2025-11-25,IT,organic,mobile
17652,2025-08-09,BR,organic,mobile
17653,2025-11-24,IN,organic,desktop
17654,2025-06-28,DE,affiliate,mobile
17655,2025-11-17,DE,ads,mobile
17656,2025-08-05,IT,organic,desktop
17657,2025-09-13,IT,ads,mobile
17658,2025-10-25,UA,organic,mobile
17659,2025-11-11,GB,organic,desktop
17660,2025-11-25,DE,ads,mobile
17661,2025-10-30,PL,organic,mobile
17662,2025-11-17,IN,ads,mobile
17663,2025-11-22,TR,organic,mobile
17664,2025-08-04,PL,ads,mobile
17665,2025-11-16,KZ,ads,mobile
17666,2025-11-15,BR,ads,mobile
17667,2025-11-01,UA,ads,mobile
17668,2025-10-12,PL,organic,mobile
17669,2025-10-01,IT,organic,mobile
17670,2025-08-25,ES,organic,mobile
17671,2025-09-14,ES,affiliate,desktop
17672,2025-10-08,IN,organic,mobile
17673,2025-10-24,ES,ads,mobile
17674,2025-11-11,GB,organic,mobile
17675,2025-08-12,TR,organic,desktop
17676,2025-11-04,TR,organic,desktop
17677,2025-06-28,BR,ads,mobile
17678,2025-09-15,DE,affiliate,desktop
17679,2025-09-03,PL,ads,mobile
17680,2025-10-02,ES,affiliate,mobile
17681,2025-05-29,TR,organic,desktop
17682,2025-10-19,PL,ads,mobile
17683,2025-10-18,IT,organic,desktop
17684,2025-06-12,GB,organic,desktop
17685,2025-09-10,BR,organic,desktop
17686,2025-10-14,IT,organic,mobile
17687,2025-11-11,GB,ads,mobile
17688,2025-11-13,PL,organic,mobile
17689,2025-07-14,IN,organic,mobile
17690,2025-11-09,PL,organic,mobile
17691,2025-11-25,IN,organic,desktop
17692,2025-11-25,DE,ads,mobile
17693,2025-05-09,UA,affiliate,desktop
17694,2025-09-21,GB,ads,mobile
17695,2025-10-07,PL,organic,desktop
17696,2025-06-02,IT,organic,mobile
17697,2025-10-31,PL,ads,mobile
17698,2025-07-16,PL,organic,mobile
17699,2025-08-09,PL,organic,mobile
17700,2025-10-09,GB,organic,desktop
17701,2025-07-23,KZ,organic,mobile
17702,2025-05-15,TR,ads,mobile
17703,2025-11-17,GB,ads,desktop
17704,2025-11-25,TR,affiliate,mobile
17705,2025-07-07,IT,ads,mobile
17706,2025-10-22,PL,organic,desktop
17707,2025-09-25,PL,organic,desktop
17708,2025-11-15,GB,organic,mobile
17709,2025-06-30,ES,organic,mobile
17710,2025-08-09,IN,affiliate,mobile
17711,2025-05-20,DE,ads,mobile
17712,2025-10-09,GB,organic,mobile
17713,2025-05-10,DE,ads,mobile
17714,2025-10-02,KZ,organic,mobile
17715,2025-09-06,GB,affiliate,mobile
17716,2025-08-23,KZ,ads,mobile
17717,2025-10-06,GB,ads,mobile
17718,2025-09-20,BR,affiliate,desktop
17719,2025-11-15,ES,organic,mobile
17720,2025-10-29,DE,organic,mobile
17721,2025-08-15,BR,ads,mobile
17722,2025-11-25,IN,affiliate,mobile
17723,2025-08-15,KZ,organic,mobile
17724,2025-11-06,KZ,affiliate,mobile
17725,2025-11-10,ES,ads,mobile
17726,2025-08-17,DE,ads,desktop
17727,2025-11-16,PL,organic,mobile
17728,2025-05-16,TR,ads,mobile
17729,2025-05-04,ES,organic,desktop
17730,2025-10-13,IT,ads,mobile
17731,2025-10-23,ES,ads,mobile
17732,2025-11-24,IN,affiliate,desktop
17733,2025-07-22,PL,organic,mobile
17734,2025-11-20,BR,organic,desktop
17735,2025-05-28,BR,ads,mobile
17736,2025-05-04,TR,organic,desktop
17737,2025-11-22,GB,affiliate,mobile
17738,2025-08-20,IT,ads,desktop
17739,2025-10-11,IT,ads,mobile
17740,2025-09-25,PL,organic,mobile
17741,2025-11-19,PL,ads,desktop
17742,2025-08-08,PL,organic,mobile
17743,2025-11-20,UA,ads,mobile
17744,2025-06-15,IN,ads,desktop
17745,2025-10-13,BR,ads,desktop
17746,2025-09-02,TR,organic,desktop
17747,2025-06-01,IN,affiliate,mobile
17748,2025-08-04,DE,ads,mobile
17749,2025-09-25,IT,organic,mobile
17750,2025-10-23,DE,organic,mobile
17751,2025-10-12,UA,ads,mobile
17752,2025-11-01,GB,organic,mobile
17753,2025-05-22,GB,ads,mobile
17754,2025-11-12,PL,organic,desktop
17755,2025-10-21,PL,affiliate,mobile
17756,2025-07-22,BR,affiliate,desktop
17757,2025-10-29,IN,organic,mobile
17758,2025-06-14,ES,organic,mobile
17759,2025-11-13,PL,organic,desktop
17760,2025-11-25,ES,affiliate,mobile
17761,2025-09-04,UA,organic,desktop
17762,2025-10-03,UA,organic,mobile
17763,2025-05-28,BR,affiliate,mobile
17764,2025-10-19,GB,organic,desktop
17765,2025-11-22,KZ,ads,mobile
17766,2025-11-03,PL,affiliate,mobile
17767,2025-10-24,BR,organic,desktop
17768,2025-09-15,TR,organic,mobile
17769,2025-11-10,IT,ads,mobile
17770,2025-09-23,TR,organic,desktop
17771,2025-06-06,BR,ads,mobile
17772,2025-10-19,ES,organic,mobile
17773,2025-08-29,DE,affiliate,mobile
17774,2025-11-15,PL,ads,mobile
17775,2025-07-14,IN,affiliate,mobile
17776,2025-11-10,IN,ads,mobile
17777,2025-09-16,ES,ads,mobile
17778,2025-11-07,DE,ads,mobile
17779,2025-11-25,KZ,ads,mobile
17780,2025-11-04,PL,ads,mobile
17781,2025-11-16,IN,ads,desktop
17782,2025-06-12,DE,ads,desktop
17783,2025-11-11,TR,ads,mobile
17784,2025-05-11,TR,ads,mobile
17785,2025-10-06,KZ,organic,mobile
17786,2025-11-15,PL,affiliate,mobile
17787,2025-10-24,BR,organic,desktop
17788,2025-11-18,TR,affiliate,desktop
17789,2025-07-03,DE,organic,mobile
17790,2025-11-22,IN,ads,mobile
17791,2025-06-19,IT,affiliate,desktop
17792,2025-11-25,IT,ads,mobile
17793,2025-11-07,ES,organic,mobile
17794,2025-11-21,IN,organic,mobile
17795,2025-08-19,GB,ads,mobile
17796,2025-10-02,IN,organic,desktop
17797,2025-05-25,KZ,affiliate,mobile
17798,2025-10-28,DE,ads,desktop
17799,2025-11-25,IN,ads,desktop
17800,2025-07-27,BR,organic,mobile
17801,2025-09-16,GB,organic,mobile
17802,2025-07-05,IT,organic,desktop
17803,2025-10-19,UA,affiliate,mobile
17804,2025-08-04,ES,affiliate,mobile
17805,2025-11-19,PL,affiliate,mobile
17806,2025-05-01,DE,ads,mobile
17807,2025-11-19,KZ,affiliate,mobile
17808,2025-07-05,IT,organic,mobile
17809,2025-11-16,IT,affiliate,desktop
17810,2025-07-21,TR,affiliate,mobile
17811,2025-06-23,BR,organic,desktop
17812,2025-06-18,KZ,ads,mobile
17813,2025-10-09,ES,ads,mobile
17814,2025-10-18,GB,ads,mobile
17815,2025-07-03,DE,ads,mobile
17816,2025-09-16,PL,ads,mobile
17817,2025-09-06,PL,organic,mobile
17818,2025-11-14,ES,ads,mobile
17819,2025-10-15,IN,affiliate,desktop
17820,2025-10-28,PL,ads,mobile
17821,2025-08-25,IN,ads,mobile
17822,2025-11-17,KZ,ads,mobile
17823,2025-10-22,BR,ads,desktop
17824,2025-06-28,BR,ads,mobile
17825,2025-09-24,IN,organic,mobile
17826,2025-06-11,DE,ads,mobile
17827,2025-11-14,ES,ads,desktop
17828,2025-10-16,ES,ads,mobile
17829,2025-10-04,PL,organic,desktop
17830,2025-10-23,IN,organic,mobile
17831,2025-08-20,TR,organic,mobile
17832,2025-11-21,TR,ads,mobile
17833,2025-09-30,PL,organic,mobile
17834,2025-11-21,TR,ads,mobile
17835,2025-09-04,IN,organic,mobile
17836,2025-07-04,PL,organic,mobile
17837,2025-11-25,KZ,ads,desktop
17838,2025-10-13,BR,ads,mobile
17839,2025-10-06,PL,organic,mobile
17840,2025-08-09,IT,ads,mobile
17841,2025-11-24,IN,ads,desktop
17842,2025-10-22,IN,affiliate,mobile
17843,2025-07-20,KZ,ads,desktop
17844,2025-09-27,PL,affiliate,mobile
17845,2025-07-31,ES,ads,mobile
17846,2025-10-29,PL,organic,mobile
17847,2025-06-02,IN,ads,mobile
17848,2025-11-24,PL,affiliate,desktop
17849,2025-11-24,IN,ads,mobile
17850,2025-09-28,TR,ads,mobile
17851,2025-10-10,KZ,ads,mobile
17852,2025-09-01,IT,ads,mobile
17853,2025-11-15,IT,organic,mobile
17854,2025-11-15,PL,affiliate,mobile
17855,2025-07-31,ES,ads,mobile
17856,2025-11-08,PL,organic,mobile
17857,2025-08-07,BR,organic,desktop
17858,2025-09-01,GB,affiliate,mobile
17859,2025-11-24,UA,ads,mobile
17860,2025-08-12,IN,organic,desktop
17861,2025-06-17,BR,organic,desktop
17862,2025-07-09,KZ,organic,desktop
17863,2025-11-25,GB,organic,desktop
17864,2025-09-26,IN,ads,mobile
17865,2025-06-04,GB,affiliate,mobile
17866,2025-09-12,PL,affiliate,desktop
17867,2025-11-08,DE,organic,mobile
17868,2025-11-18,BR,ads,desktop
17869,2025-08-19,GB,ads,mobile
17870,2025-07-24,IN,organic,desktop
17871,2025-06-04,KZ,organic,desktop
17872,2025-06-07,GB,ads,desktop
17873,2025-11-01,ES,organic,desktop
17874,2025-09-10,BR,organic,mobile
17875,2025-11-23,PL,organic,mobile
17876,2025-11-24,BR,ads,mobile
17877,2025-11-24,UA,ads,desktop
17878,2025-05-30,UA,organic,mobile
17879,2025-11-21,ES,ads,mobile
17880,2025-10-08,IT,organic,mobile
17881,2025-10-17,IN,ads,mobile
17882,2025-11-03,UA,organic,mobile
17883,2025-09-26,DE,ads,mobile
17884,2025-11-25,PL,organic,mobile
17885,2025-10-26,PL,organic,mobile
17886,2025-10-08,PL,ads,mobile
17887,2025-07-14,IN,ads,mobile
17888,2025-08-15,DE,organic,mobile
17889,2025-06-28,PL,affiliate,mobile
17890,2025-10-27,IT,ads,mobile
17891,2025-11-21,IN,organic,desktop
17892,2025-10-23,BR,organic,mobile
17893,2025-05-16,TR,organic,mobile
17894,2025-11-16,IT,organic,mobile
17895,2025-11-19,BR,ads,mobile
17896,2025-05-23,PL,organic,desktop
17897,2025-05-21,BR,organic,mobile
17898,2025-11-21,KZ,organic,desktop
17899,2025-07-25,IT,ads,desktop
17900,2025-10-18,TR,ads,mobile
17901,2025-10-06,GB,ads,mobile
17902,2025-10-05,GB,ads,mobile
17903,2025-05-14,PL,organic,mobile
17904,2025-11-18,IT,ads,mobile
17905,2025-07-24,TR,ads,mobile
17906,2025-11-25,GB,ads,desktop
17907,2025-09-04,BR,organic,desktop
17908,2025-08-28,KZ,ads,mobile
17909,2025-07-30,DE,affiliate,desktop
17910,2025-05-30,DE,ads,mobile
17911,2025-07-30,IN,organic,mobile
17912,2025-08-05,PL,organic,desktop
17913,2025-11-12,DE,affiliate,mobile
17914,2025-05-03,TR,affiliate,mobile
17915,2025-10-11,DE,organic,mobile
17916,2025-10-20,TR,affiliate,mobile
17917,2025-10-04,UA,affiliate,mobile
17918,2025-10-24,DE,affiliate,mobile
17919,2025-09-13,IN,ads,desktop
17920,2025-10-31,DE,organic,desktop
17921,2025-11-13,DE,organic,mobile
17922,2025-05-30,PL,ads,mobile
17923,2025-05-30,DE,ads,desktop
17924,2025-10-05,PL,organic,mobile
17925,2025-05-16,IN,organic,mobile
17926,2025-10-20,BR,organic,mobile
17927,2025-10-25,PL,organic,mobile
17928,2025-06-03,TR,ads,desktop
17929,2025-09-03,GB,ads,mobile
17930,2025-07-27,KZ,affiliate,mobile
17931,2025-10-21,IT,organic,desktop
17932,2025-10-22,PL,ads,mobile
17933,2025-11-24,BR,organic,mobile
17934,2025-05-14,TR,ads,mobile
17935,2025-11-15,BR,organic,desktop
17936,2025-10-05,TR,affiliate,mobile
17937,2025-11-23,BR,organic,mobile
17938,2025-08-30,ES,organic,mobile
17939,2025-10-25,UA,affiliate,mobile
17940,2025-07-25,BR,affiliate,mobile
17941,2025-09-28,DE,organic,mobile
17942,2025-11-22,UA,organic,desktop
17943,2025-11-25,TR,affiliate,mobile
17944,2025-11-16,IN,ads,mobile
17945,2025-08-08,ES,ads,mobile
17946,2025-07-05,IN,ads,mobile
17947,2025-11-01,IN,organic,mobile
17948,2025-09-26,KZ,organic,desktop
17949,2025-11-13,DE,organic,mobile
17950,2025-06-16,IN,ads,desktop
17951,2025-05-15,UA,organic,mobile
17952,2025-07-30,ES,ads,mobile
17953,2025-11-24,ES,ads,mobile
17954,2025-10-17,PL,organic,mobile
17955,2025-05-04,PL,affiliate,mobile
17956,2025-11-15,KZ,organic,mobile
17957,2025-08-24,DE,ads,mobile
17958,2025-05-25,DE,organic,mobile
17959,2025-07-24,KZ,affiliate,desktop
17960,2025-09-09,GB,organic,mobile
17961,2025-10-03,PL,organic,mobile
17962,2025-05-29,IT,affiliate,mobile
17963,2025-10-24,BR,ads,desktop
17964,2025-06-09,IN,ads,desktop
17965,2025-10-18,PL,affiliate,desktop
17966,2025-07-29,PL,organic,desktop
17967,2025-06-03,UA,organic,desktop
17968,2025-09-23,ES,organic,desktop
17969,2025-11-05,GB,ads,mobile
17970,2025-11-25,DE,ads,mobile
17971,2025-07-12,KZ,ads,desktop
17972,2025-09-06,TR,organic,mobile
17973,2025-11-11,UA,affiliate,mobile
17974,2025-06-18,IT,ads,mobile
17975,2025-06-01,IN,organic,desktop
17976,2025-06-14,KZ,organic,desktop
17977,2025-09-11,PL,organic,mobile
17978,2025-05-10,PL,ads,mobile
17979,2025-06-19,TR,ads,mobile
17980,2025-11-23,IN,organic,mobile
17981,2025-05-08,BR,affiliate,desktop
17982,2025-09-24,GB,ads,mobile
17983,2025-06-02,IN,ads,desktop
17984,2025-07-28,GB,affiliate,desktop
17985,2025-08-30,BR,affiliate,desktop
17986,2025-11-03,ES,ads,mobile
17987,2025-11-25,UA,organic,mobile
17988,2025-11-09,PL,organic,desktop
17989,2025-08-19,GB,organic,mobile
17990,2025-06-23,DE,organic,mobile
17991,2025-11-25,DE,affiliate,desktop
17992,2025-11-16,TR,ads,mobile
17993,2025-08-23,BR,organic,desktop
17994,2025-11-09,PL,ads,mobile
17995,2025-11-21,BR,organic,mobile
17996,2025-11-24,DE,ads,mobile
17997,2025-09-01,PL,organic,desktop
17998,2025-09-13,IT,ads,mobile
17999,2025-06-24,DE,affiliate,mobile
18000,2025-11-05,KZ,affiliate,mobile
18001,2025-11-22,PL,ads,mobile
18002,2025-07-15,IT,organic,desktop
18003,2025-05-05,PL,affiliate,desktop
18004,2025-10-29,PL,ads,mobile
18005,2025-06-22,KZ,ads,mobile
18006,2025-07-27,PL,ads,mobile
18007,2025-06-05,DE,ads,mobile
18008,2025-10-19,DE,ads,mobile
18009,2025-11-23,KZ,organic,desktop
18010,2025-11-23,ES,organic,mobile
18011,2025-07-27,KZ,ads,mobile
18012,2025-06-23,GB,organic,desktop
18013,2025-10-13,IT,affiliate,mobile
18014,2025-11-25,GB,ads,mobile
18015,2025-11-25,GB,ads,mobile
18016,2025-09-12,GB,ads,mobile
18017,2025-06-02,PL,ads,mobile
18018,2025-10-23,PL,ads,mobile
18019,2025-08-29,DE,affiliate,desktop
18020,2025-09-25,IN,affiliate,mobile
18021,2025-06-13,KZ,ads,mobile
18022,2025-07-04,TR,ads,desktop
18023,2025-11-17,GB,ads,mobile
18024,2025-08-22,PL,ads,desktop
18025,2025-06-28,ES,organic,mobile
18026,2025-05-29,BR,organic,desktop
18027,2025-09-14,BR,affiliate,mobile
18028,2025-11-19,DE,affiliate,mobile
18029,2025-09-21,PL,organic,desktop
18030,2025-08-25,BR,ads,desktop
18031,2025-11-10,GB,organic,mobile
18032,2025-05-12,IN,organic,mobile
18033,2025-11-15,GB,affiliate,desktop
18034,2025-06-05,UA,organic,mobile
18035,2025-10-19,BR,ads,desktop
18036,2025-11-25,BR,affiliate,mobile
18037,2025-09-25,PL,ads,mobile
18038,2025-09-04,TR,organic,desktop
18039,2025-06-21,PL,organic,desktop
18040,2025-09-25,IN,ads,mobile
18041,2025-11-24,ES,organic,desktop
18042,2025-05-30,ES,ads,desktop
18043,2025-09-20,UA,affiliate,mobile
18044,2025-11-10,BR,ads,mobile
18045,2025-06-10,IN,affiliate,desktop
18046,2025-11-22,BR,affiliate,mobile
18047,2025-11-24,PL,affiliate,desktop
18048,2025-09-27,TR,ads,mobile
18049,2025-09-05,TR,organic,desktop
18050,2025-10-02,GB,organic,mobile
18051,2025-05-29,GB,organic,mobile
18052,2025-11-11,BR,organic,mobile
18053,2025-05-05,PL,ads,mobile
18054,2025-11-25,TR,organic,mobile
18055,2025-11-23,ES,affiliate,mobile
18056,2025-11-18,PL,ads,mobile
18057,2025-11-24,GB,organic,mobile
18058,2025-10-16,PL,organic,mobile
18059,2025-06-22,IT,organic,mobile
18060,2025-07-08,IT,organic,mobile
18061,2025-08-02,IT,ads,desktop
18062,2025-11-25,UA,ads,mobile
18063,2025-06-22,GB,ads,mobile
18064,2025-10-24,UA,organic,mobile
18065,2025-08-06,PL,ads,desktop
18066,2025-08-07,KZ,ads,desktop
18067,2025-11-19,GB,organic,desktop
18068,2025-10-01,PL,affiliate,desktop
18069,2025-05-30,KZ,affiliate,mobile
18070,2025-11-11,BR,ads,mobile
18071,2025-08-11,GB,organic,mobile
18072,2025-05-18,DE,affiliate,mobile
18073,2025-10-29,PL,organic,mobile
18074,2025-10-25,DE,ads,mobile
18075,2025-10-14,BR,ads,mobile
18076,2025-07-12,BR,organic,mobile
18077,2025-10-16,UA,ads,mobile
18078,2025-10-07,TR,organic,desktop
18079,2025-11-15,UA,affiliate,desktop
18080,2025-05-05,PL,ads,mobile
18081,2025-06-12,PL,ads,mobile
18082,2025-09-11,TR,organic,desktop
18083,2025-05-17,ES,affiliate,mobile
18084,2025-08-19,KZ,affiliate,mobile
18085,2025-05-17,TR,affiliate,desktop
18086,2025-11-20,GB,affiliate,mobile
18087,2025-11-15,TR,ads,mobile
18088,2025-06-15,PL,affiliate,mobile
18089,2025-10-20,UA,ads,mobile
18090,2025-10-28,PL,ads,mobile
18091,2025-07-30,ES,organic,mobile
18092,2025-09-03,IT,ads,mobile
18093,2025-11-01,DE,organic,mobile
18094,2025-10-23,TR,organic,desktop
18095,2025-10-22,PL,organic,mobile
18096,2025-11-22,DE,organic,desktop
18097,2025-11-14,PL,organic,desktop
18098,2025-09-26,PL,ads,mobile
18099,2025-07-21,BR,ads,mobile
18100,2025-10-20,KZ,ads,desktop
18101,2025-10-26,IN,organic,mobile
18102,2025-08-29,IT,organic,mobile
18103,2025-11-20,ES,ads,mobile
18104,2025-10-26,PL,ads,mobile
18105,2025-11-16,KZ,organic,mobile
18106,2025-08-29,IT,organic,mobile
18107,2025-11-23,IT,ads,desktop
18108,2025-10-15,IN,organic,mobile
18109,2025-09-12,DE,affiliate,desktop
18110,2025-07-03,KZ,organic,mobile
18111,2025-08-08,DE,organic,desktop
18112,2025-05-24,DE,ads,mobile
18113,2025-08-21,DE,organic,mobile
18114,2025-10-31,IN,organic,mobile
18115,2025-11-14,IN,organic,mobile
18116,2025-11-25,BR,organic,mobile
18117,2025-11-09,IT,organic,mobile
18118,2025-11-22,IN,organic,mobile
18119,2025-10-28,KZ,affiliate,mobile
18120,2025-08-14,GB,affiliate,mobile
18121,2025-08-17,DE,affiliate,desktop
18122,2025-11-04,KZ,affiliate,mobile
18123,2025-10-02,PL,affiliate,mobile
18124,2025-11-16,ES,ads,desktop
18125,2025-10-04,DE,ads,mobile
18126,2025-10-02,PL,organic,desktop
18127,2025-11-07,IN,organic,mobile
18128,2025-11-11,IT,organic,mobile
18129,2025-05-09,GB,ads,mobile
18130,2025-09-26,UA,ads,mobile
18131,2025-09-20,IT,ads,mobile
18132,2025-11-25,DE,ads,mobile
18133,2025-11-19,DE,organic,desktop
18134,2025-10-30,DE,organic,desktop
18135,2025-05-14,PL,ads,mobile
18136,2025-11-19,BR,organic,mobile
18137,2025-11-06,IN,affiliate,desktop
18138,2025-05-05,BR,organic,mobile
18139,2025-10-08,TR,organic,mobile
